Q_liq,psi,temp,gor,wcut,ID,TVD,fbhp
7224,1475,100,1.146286232,0.694352159,6.094,10000,5094.73
7296,1470,100,1.081989247,0.694078947,6.094,10000,5123.41
7296,1465,100,1.122282609,0.697368421,6.094,10000,5102.95
7296,1460,100,1.103942652,0.694078947,6.094,10000,5099.32
7272,1450,100,1.053315412,0.693069307,6.094,10000,5112.39
7200,1445,100,1.087862319,0.693333333,6.094,10000,5088.18
7272,1440,100,1.102598566,0.693069307,6.094,10000,5074.95
7176,1435,100,1.137681159,0.692307692,6.094,10000,5048.35
7128,1430,100,1.072802198,0.693602694,6.094,10000,5078.66
7176,1425,100,1.10009058,0.692307692,6.094,10000,5054.98
7128,1425,100,1.080163043,0.69023569,6.094,10000,5062.7
7032,1415,100,1.125915751,0.689419795,6.094,10000,5024.68
6984,1415,100,1.149537037,0.690721649,6.094,10000,5013.52
7056,1410,100,1.097069597,0.69047619,6.094,10000,5035.18
6984,1410,100,1.144444444,0.690721649,6.094,10000,5010.14
6984,1405,100,1.110805861,0.687285223,6.094,10000,5016.05
6936,1405,100,1.231944444,0.688581315,6.094,10000,4952.79
6936,1400,100,1.149725275,0.685121107,6.094,10000,4984.2
6960,1395,100,1.171816479,0.693103448,6.094,10000,4981.89
6936,1395,100,1.156481481,0.688581315,6.094,10000,4982.1
6960,1390,100,1.211142322,0.693103448,6.094,10000,4954.72
6912,1390,100,1.200374532,0.690972222,6.094,10000,4957.47
6936,1385,100,1.153409091,0.69550173,6.094,10000,4986.2
6840,1385,100,1.1901341,0.694736842,6.094,10000,4964.37
6888,1380,100,1.142518939,0.693379791,6.094,10000,4981.14
6840,1380,100,1.209770115,0.694736842,6.094,10000,4946.72
6912,1375,100,1.184659091,0.694444444,6.094,10000,4954.62
6864,1370,100,1.173295455,0.692307692,6.094,10000,4949.63
6792,1365,100,1.163314176,0.692579505,6.094,10000,4949.05
6744,1360,100,1.18120155,0.693950178,6.094,10000,4937.1
6720,1355,100,1.142720307,0.689285714,6.094,10000,4940.39
6744,1355,100,1.19348659,0.690391459,6.094,10000,4915.22
6744,1350,100,1.172348485,0.68683274,6.094,10000,4912.21
6720,1350,100,1.164272031,0.689285714,6.094,10000,4923.62
6648,1345,100,1.135294118,0.693140794,6.094,10000,4942.4
6648,1345,100,1.201550388,0.689530686,6.094,10000,4897.14
6672,1340,100,1.189922481,0.690647482,6.094,10000,4899.34
6576,1340,100,1.16372549,0.689781022,6.094,10000,4912.74
6672,1335,100,1.110632184,0.68705036,6.094,10000,4930.39
6624,1335,100,1.130813953,0.688405797,6.094,10000,4920.54
6600,1335,100,1.194767442,0.687272727,6.094,10000,4883.5
6528,1330,100,1.195098039,0.6875,6.094,10000,4877.67
6504,1330,100,1.14874031,0.682656827,6.094,10000,4893.27
6576,1325,100,1.165697674,0.686131387,6.094,10000,4883.65
6504,1325,100,1.146078431,0.686346863,6.094,10000,4896.31
6480,1320,100,1.152941176,0.685185185,6.094,10000,4882
6432,1315,100,1.164215686,0.682835821,6.094,10000,4865.1
6480,1315,100,1.170634921,0.688888889,6.094,10000,4874.75
6504,1310,100,1.134205426,0.682656827,6.094,10000,4876.61
6432,1310,100,1.118551587,0.686567164,6.094,10000,4892.75
6432,1305,100,1.126470588,0.682835821,6.094,10000,4874.87
6432,1305,100,1.141865079,0.686567164,6.094,10000,4872.38
6384,1300,100,1.142241379,0.672932331,6.094,10000,4837.49
6384,1300,100,1.143627451,0.680451128,6.094,10000,4852.46
6336,1295,100,1.1875,0.674242424,6.094,10000,4807.7
6360,1295,100,1.191860465,0.675471698,6.094,10000,4808.07
6360,1290,100,1.164215686,0.679245283,6.094,10000,4824.54
6336,1290,100,1.136627907,0.674242424,6.094,10000,4830.92
6312,1285,100,1.106104651,0.673003802,6.094,10000,4838.65
6264,1285,100,1.100490196,0.674329502,6.094,10000,4846.69
6240,1280,100,1.146802326,0.669230769,6.094,10000,4800.24
6240,1280,100,1.136764706,0.673076923,6.094,10000,4816.04
6168,1275,100,1.169642857,0.673151751,6.094,10000,4789.91
6216,1275,100,1.122058824,0.671814672,6.094,10000,4815.18
6144,1275,100,1.11359127,0.671875,6.094,10000,4819.83
6192,1270,100,1.119117647,0.670542636,6.094,10000,4807.99
6144,1270,100,1.108134921,0.671875,6.094,10000,4816.68
6192,1265,100,1.157630522,0.678294574,6.094,10000,4794.91
6168,1265,100,1.098214286,0.673151751,6.094,10000,4818.6
6168,1265,100,1.098039216,0.6692607,6.094,10000,4810.74
6120,1265,100,1.108630952,0.670588235,6.094,10000,4807.58
6120,1265,100,1.107843137,0.666666667,6.094,10000,4799.97
6120,1260,100,1.098710317,0.670588235,6.094,10000,4806.89
6096,1260,100,1.114087302,0.669291339,6.094,10000,4795.73
6144,1260,100,1.093627451,0.66796875,6.094,10000,4804.36
6096,1255,100,1.096230159,0.669291339,6.094,10000,4799.42
6024,1255,100,1.162650602,0.669322709,6.094,10000,4758.14
5904,1250,100,1.24845679,0.670731707,6.094,10000,4703.6
5904,1245,100,1.165650407,0.666666667,6.094,10000,4738.12
5808,1245,100,1.15,0.669421488,6.094,10000,4754.97
5832,1240,100,1.257383966,0.674897119,6.094,10000,4695.31
5856,1235,100,1.271090535,0.668032787,6.094,10000,4663.67
5808,1235,100,1.2296875,0.669421488,6.094,10000,4691.53
5760,1230,100,1.211979167,0.666666667,6.094,10000,4691.05
5688,1230,100,1.210970464,0.666666667,6.094,10000,4691.56
5760,1230,100,1.1546875,0.666666667,6.094,10000,4725.17
5712,1225,100,1.237869198,0.668067227,6.094,10000,4671.09
5736,1225,100,1.240625,0.665271967,6.094,10000,4663.35
5664,1225,100,1.25308642,0.656779661,6.094,10000,4635.12
5616,1220,100,1.201727642,0.64957265,6.094,10000,4644.19
5472,1220,100,1.508854167,0.649122807,6.094,10000,4452.99
5472,1215,100,1.242378049,0.640350877,6.094,10000,4589.32
5424,1215,100,1.21244856,0.64159292,6.094,10000,4611.75
5400,1215,100,1.224279835,0.64,6.094,10000,4601.38
5352,1210,100,1.231770833,0.641255605,6.094,10000,4593.17
5352,1210,100,1.235082305,0.6367713,6.094,10000,4579.07
5376,1205,100,1.2234375,0.642857143,6.094,10000,4594.91
5328,1205,100,1.242088608,0.644144144,6.094,10000,4584.51
5328,1200,100,1.209895833,0.63963964,6.094,10000,4589.26
5376,1200,100,1.204218107,0.638392857,6.094,10000,4589.95
5328,1195,100,1.232510288,0.635135135,6.094,10000,4557.07
5280,1195,100,1.233739837,0.627272727,6.094,10000,4539.2
5232,1190,100,1.197016461,0.628440367,6.094,10000,4559.61
5184,1190,100,1.218106996,0.625,6.094,10000,4537
5232,1185,100,1.235772358,0.623853211,6.094,10000,4514.68
5208,1185,100,1.220020325,0.622119816,6.094,10000,4522.92
5160,1180,100,1.180041152,0.623255814,6.094,10000,4545.64
