well_name,flowback_days,liquid_rate,surface_pressure,temp,gor,water_cut,fbhp,sand_hr,cum_sand,choke
Griffin 2h,12.16666667,4176,1095,100,3.684,0.804597701,5455.47,,7315,64
Griffin 2h,12.20833333,4200,1098,100,3.654,0.805714286,5478.53,,7315,64
Griffin 2h,12.25,4392,1085,100,3.295,0.786885246,5538.96,,7315,64
Griffin 2h,12.29166667,4152,1113,100,4.049,0.809248555,5427.6,,7315,64
Griffin 2h,12.33333333,4608,1105,100,3.252,0.802083333,5718.22,,7315,64
Griffin 2h,12.375,3888,1097,100,4.509,0.808641975,5226.37,,7315,64
Griffin 2h,12.41666667,4320,1094,100,3.282,0.794444444,5553.11,,7315,64
Griffin 2h,12.45833333,4248,1090,100,3.687,0.802259887,5467.95,,7315,64
Griffin 2h,12.5,4656,1115,100,3.681,0.804123711,5676.77,,7315,64
Griffin 2h,12.54166667,4440,1117,100,3.795,0.8,5557.84,23,7338,64
Griffin 2h,12.58333333,3432,1093,100,4.324,0.811188811,5083.84,,7338,64
Griffin 2h,12.625,4320,1087,100,3.281,0.788888889,5522.65,,7338,64
Griffin 2h,12.66666667,4176,1085,100,3.47,0.798850575,5459.64,,7338,64
Griffin 2h,12.70833333,4824,1082,100,3.602,0.830845771,5817.6,,7338,64
Griffin 2h,12.75,3720,1092,100,4.213,0.787096774,5115.58,,7338,64
Griffin 2h,12.79166667,4272,1088,100,3.38,0.797752809,5517.54,,7338,64
Griffin 2h,12.83333333,4248,1087,100,3.52,0.807909605,5516.4,,7338,64
Griffin 2h,12.875,4320,1088,100,3.182,0.788888889,5546.94,,7338,64
Griffin 2h,12.91666667,4104,1085,100,3.079,0.777777778,5444.15,,7338,64
Griffin 2h,12.95833333,4128,1088,100,3.66,0.813953488,5468.08,,7338,64
Griffin 2h,13,4296,1082,100,3.453,0.793296089,5485.62,,7338,64
Griffin 2h,13.04166667,4200,1082,100,3.502,0.8,5462.86,10,7348,64
Griffin 2h,13.08333333,1632,1050,100,7.141,0.764705882,3718.11,,7348,45
Griffin 2h,13.125,4176,1069,100,4.402,0.82183908,5372.84,,7348,64
Griffin 2h,13.16666667,4176,1078,100,3.537,0.804597701,5458.69,,7348,64
Griffin 2h,13.20833333,4272,1081,100,3.582,0.803370787,5487.4,,7348,64
Griffin 2h,13.25,4248,1079,100,3.272,0.796610169,5514.55,,7348,64
Griffin 2h,13.29166667,4224,1080,100,4.116,0.8125,5413.48,,7348,64
Griffin 2h,13.33333333,4080,1081,100,3.408,0.794117647,5412.09,,7348,64
Griffin 2h,13.375,4200,1083,100,3.745,0.805714286,5441.93,,7348,64
Griffin 2h,13.41666667,4200,1078,100,3.864,0.8,5394.39,,7348,64
Griffin 2h,13.45833333,4056,1083,100,3.939,0.810650888,5370.99,,7348,64
Griffin 2h,13.5,4152,1084,100,3.272,0.791907514,5466.36,11,7359,64
Griffin 2h,13.54166667,4080,1084,100,3.585,0.794117647,5381.96,,7359,64
Griffin 2h,13.58333333,4272,1079,100,4.04,0.808988764,5430.49,,7359,64
Griffin 2h,13.625,4056,1081,100,4.013,0.828402367,5429.02,,7359,64
Griffin 2h,13.66666667,4368,1081,100,2.777,0.769230769,5585.06,,7359,64
Griffin 2h,13.70833333,4080,1080,100,3.438,0.782352941,5362.54,,7359,64
Griffin 2h,13.75,3312,1306,100,3.2,0.811594203,5609.64,,7359,35
Griffin 2h,13.79166667,3120,1280,100,3.327,0.784615385,5360.55,,7359,35
Griffin 2h,13.83333333,3024,1236,100,4.83,0.817460317,5094.26,,7359,39
Griffin 2h,13.875,3456,1220,100,3.753,0.805555556,5366.32,,7359,43
Griffin 2h,13.91666667,3792,1161,100,3.493,0.803797468,5441.66,,7359,43
Griffin 2h,13.95833333,3624,1165,100,3.833,0.80794702,5336.46,,7359,43
Griffin 2h,14,3768,1161,100,4.009,0.815286624,5379.36,,7359,48
Griffin 2h,14.04166667,3864,1118,100,3.681,0.813664596,5408.26,11,7370,48
Griffin 2h,14.08333333,3912,1118,100,3.746,0.797546012,5347.96,,7370,48
Griffin 2h,14.125,3984,1116,100,3.711,0.807228916,5416.79,,7370,48
Griffin 2h,14.16666667,3888,1123,100,4.036,0.808641975,5337.48,,7370,48
Griffin 2h,14.20833333,3936,1121,100,4.07,0.81097561,5356.73,,7370,53
Griffin 2h,14.25,3864,1107,100,3.917,0.795031056,5273.42,,7370,53
Griffin 2h,14.29166667,3936,1054,100,4.038,0.81097561,5267.51,,7370,53
Griffin 2h,14.33333333,3960,1083,100,3.233,0.787878788,5387.25,,7370,53
Griffin 2h,14.375,3840,1096,100,4.132,0.8125,5280.22,,7370,64
Griffin 2h,14.41666667,4248,1076,100,3.507,0.807909605,5503.58,,7370,64
Griffin 2h,14.45833333,4056,1076,100,3.699,0.798816568,5357.83,,7370,64
Griffin 2h,14.5,3984,1081,100,3.977,0.807228916,5320.04,,7370,64
